#UbUs_1-2023-06-21-Wed-18-35-14.hdf5 sztau_sz0
#iter    ineq        tausus          value 
stat-001    1         24.54       0.446463 
stat-001    1         24.57       0.447375 
stat-001    1          24.6       0.448293 
stat-001    1         24.63       0.449216 
stat-001    1         24.66       0.450145 
stat-001    1         24.69       0.451081 
stat-001    1         24.72       0.452022 
stat-001    1         24.75       0.452968 
stat-001    1         24.78       0.453921 
stat-001    1         24.81        0.45488 
stat-001    1         24.84       0.455845 
stat-001    1         24.87       0.456815 
stat-001    1          24.9       0.457793 
stat-001    1         24.93       0.458776 
stat-001    1         24.96       0.459766 
stat-001    1         24.99       0.460762 
stat-001    1         25.02       0.461765 
stat-001    1         25.05       0.462774 
stat-001    1         25.08       0.463792 
stat-001    1         25.11       0.464815 
stat-001    1         25.14       0.465845 
stat-001    1         25.17       0.466883 
stat-001    1          25.2       0.467929 
stat-001    1         25.23       0.468981 
stat-001    1         25.26        0.47004 
stat-001    1         25.29       0.471108 
stat-001    1         25.32       0.472181 
stat-001    1         25.35       0.473262 
stat-001    1         25.38       0.474349 
stat-001    1         25.41       0.475443 
stat-001    1         25.44       0.476545 
stat-001    1         25.47       0.477655 
stat-001    1          25.5       0.478772 
stat-001    1         25.53       0.479897 
stat-001    1         25.56       0.481029 
stat-001    1         25.59       0.482169 
stat-001    1         25.62       0.483318 
stat-001    1         25.65       0.484473 
stat-001    1         25.68       0.485638 
stat-001    1         25.71        0.48681 
stat-001    1         25.74        0.48799 
stat-001    1         25.77       0.489178 
stat-001    1          25.8       0.490373 
stat-001    1         25.83       0.491576 
stat-001    1         25.86       0.492787 
stat-001    1         25.89       0.494008 
stat-001    1         25.92       0.495236 
stat-001    1         25.95       0.496474 
stat-001    1         25.98       0.497719 
stat-001    1         26.01       0.498974 
stat-001    1         26.04       0.500237 
stat-001    1         26.07        0.50151 
stat-001    1          26.1       0.502792 
stat-001    1         26.13       0.504083 
stat-001    1         26.16       0.505382 
stat-001    1         26.19        0.50669 
stat-001    1         26.22       0.508008 
stat-001    1         26.25       0.509335 
stat-001    1         26.28       0.510672 
stat-001    1         26.31        0.51202 
stat-001    1         26.34       0.513378 
stat-001    1         26.37       0.514746 
stat-001    1          26.4       0.516124 
stat-001    1         26.43       0.517513 
stat-001    1         26.46       0.518912 
stat-001    1         26.49       0.520324 
stat-001    1         26.52       0.521745 
stat-001    1         26.55       0.523176 
stat-001    1         26.58       0.524617 
stat-001    1         26.61       0.526068 
stat-001    1         26.64       0.527529 
stat-001    1         26.67          0.529 
stat-001    1          26.7       0.530483 
stat-001    1         26.73       0.531975 
stat-001    1         26.76       0.533478 
stat-001    1         26.79       0.534992 
stat-001    1         26.82       0.536518 
stat-001    1         26.85       0.538057 
stat-001    1         26.88       0.539607 
stat-001    1         26.91        0.54117 
stat-001    1         26.94       0.542745 
stat-001    1         26.97       0.544332 
stat-001    1            27       0.545932 
stat-001    1         27.03       0.547545 
stat-001    1         27.06        0.54917 
stat-001    1         27.09       0.550808 
stat-001    1         27.12       0.552459 
stat-001    1         27.15       0.554122 
stat-001    1         27.18       0.555799 
stat-001    1         27.21        0.55749 
stat-001    1         27.24       0.559195 
stat-001    1         27.27       0.560914 
stat-001    1          27.3       0.562646 
stat-001    1         27.33       0.564393 
stat-001    1         27.36       0.566154 
stat-001    1         27.39       0.567931 
stat-001    1         27.42       0.569723 
stat-001    1         27.45       0.571531 
stat-001    1         27.48       0.573354 
stat-001    1         27.51       0.575194 
stat-001    1         27.54        0.57705 
stat-001    1         27.57       0.578922 
stat-001    1          27.6       0.580811 
stat-001    1         27.63       0.582717 
stat-001    1         27.66       0.584641 
stat-001    1         27.69       0.586583 
stat-001    1         27.72       0.588542 
stat-001    1         27.75       0.590519 
stat-001    1         27.78       0.592514 
stat-001    1         27.81       0.594528 
stat-001    1         27.84        0.59656 
stat-001    1         27.87       0.598613 
stat-001    1          27.9       0.600686 
stat-001    1         27.93       0.602779 
stat-001    1         27.96       0.604892 
stat-001    1         27.99       0.607027 
stat-001    1         28.02       0.609184 
stat-001    1         28.05       0.611362 
stat-001    1         28.08       0.613562 
stat-001    1         28.11       0.615784 
stat-001    1         28.14       0.618029 
stat-001    1         28.17       0.620297 
stat-001    1          28.2        0.62259 
stat-001    1         28.23       0.624907 
stat-001    1         28.26       0.627249 
stat-001    1         28.29       0.629618 
stat-001    1         28.32       0.632013 
stat-001    1         28.35       0.634437 
stat-001    1         28.38       0.636887 
stat-001    1         28.41       0.639367 
stat-001    1         28.44       0.641875 
stat-001    1         28.47       0.644414 
stat-001    1          28.5       0.646985 
stat-001    1         28.53       0.649587 
stat-001    1         28.56       0.652222 
stat-001    1         28.59        0.65489 
stat-001    1         28.62       0.657593 
stat-001    1         28.65       0.660332 
stat-001    1         28.68       0.663107 
stat-001    1         28.71       0.665919 
stat-001    1         28.74       0.668768 
stat-001    1         28.77       0.671656 
stat-001    1          28.8       0.674583 
stat-001    1         28.83       0.677552 
stat-001    1         28.86       0.680563 
stat-001    1         28.89        0.68362 
stat-001    1         28.92       0.686721 
stat-001    1         28.95       0.689869 
stat-001    1         28.98       0.693065 
stat-001    1         29.01       0.696311 
stat-001    1         29.04        0.69961 
stat-001    1         29.07       0.702963 
stat-001    1          29.1       0.706372 
stat-001    1         29.13       0.709838 
stat-001    1         29.16       0.713365 
stat-001    1         29.19       0.716956 
stat-001    1         29.22       0.720611 
stat-001    1         29.25       0.724333 
stat-001    1         29.28       0.728123 
stat-001    1         29.31       0.731986 
stat-001    1         29.34       0.735923 
stat-001    1         29.37       0.739938 
stat-001    1          29.4       0.744036 
stat-001    1         29.43       0.748218 
stat-001    1         29.46       0.752492 
stat-001    1         29.49       0.756857 
stat-001    1         29.52       0.761319 
stat-001    1         29.55       0.765882 
stat-001    1         29.58       0.770552 
stat-001    1         29.61       0.775333 
stat-001    1         29.64       0.780232 
stat-001    1         29.67       0.785254 
stat-001    1          29.7       0.790404 
stat-001    1         29.73       0.795687 
stat-001    1         29.76       0.801112 
stat-001    1         29.79       0.806685 
stat-001    1         29.82       0.812416 
stat-001    1         29.85       0.818311 
stat-001    1         29.88       0.824381 
stat-001    1         29.91       0.830635 
stat-001    1         29.94       0.837083 
stat-001    1         29.97       0.843733 
stat-001    1            30         0.8506 
